hospital,frequency,month,procedure,satis,proc
29,Very high,1,Old,3.9964321,0
29,Medium,3,Old,3.5017691,0
29,Low,1,Old,4.1019917,0
29,Very high,6,Old,4.425128,0
29,Medium,1,Old,2.6789584,0
29,Very high,2,Old,3.876842,0
29,Low,7,Old,4.4373851,0
29,Very high,7,Old,2.0028474,0
29,Medium,7,Old,3.1186447,0
29,Very high,2,Old,3.0248013,0
29,Very high,7,Old,3.8655884,0
29,Medium,1,Old,3.392432,0
29,High,5,Old,3.7904325,0
29,Very high,1,Old,3.8368583,0
29,Very high,1,Old,3.5126488,0
29,Very high,3,Old,3.1662147,0
29,Very high,7,Old,2.6305397,0
29,High,3,Old,2.817235,0
29,High,2,Old,2.7091737,0
29,Very high,1,Old,3.7276723,0
29,Very high,5,Old,2.9566097,0
29,Very high,1,Old,3.962359,0
29,Very high,7,Old,3.251286,0
29,Very high,4,Old,4.0561533,0
29,Very high,2,Old,2.554461,0
29,Medium,2,Old,3.8871233,0
29,Very high,4,Old,2.2538333,0
29,Very high,1,Old,3.9843316,0
29,Medium,1,Old,2.6377587,0
29,Very high,3,Old,2.7932026,0
29,Low,1,Old,4.1682935,0
29,High,6,Old,3.7728503,0
29,Low,1,Old,4.7750483,0
29,Very high,1,Old,2.8833265,0
29,High,4,Old,3.2367816,0
29,Very high,6,Old,2.1761298,0
29,Very high,3,Old,3.1527977,0
29,Very high,2,Old,3.7605979,0
29,High,1,Old,3.3817537,0
29,High,3,Old,3.4830451,0
29,Low,7,Old,3.371012,0
29,Very high,3,Old,3.8756545,0
29,Low,1,Old,3.8838429,0
29,Medium,1,Old,2.6196282,0
29,Very high,4,Old,4.7266102,0
29,Very high,4,Old,2.5496624,0
29,Very high,1,Old,2.726531,0
29,Medium,2,Old,2.6202378,0
29,Low,6,Old,4.5759706,0
29,Very high,4,Old,3.7830245,0
29,Medium,4,Old,3.0988026,0
29,Very high,6,Old,2.6490009,0
29,Medium,5,Old,3.0632713,0
29,High,6,Old,3.6127419,0
29,Very high,3,Old,3.6782615,0
29,Very high,7,Old,3.7819593,0
29,Low,2,Old,3.9854751,0
29,Very high,6,Old,4.0679746,0
29,Very high,3,Old,2.6368864,0
29,Very high,5,Old,4.7656631,0
29,Very high,5,Old,3.1943235,0
29,Medium,5,Old,3.5895896,0
29,Very high,6,Old,3.8111036,0
29,Very high,4,Old,3.5803437,0
29,Very high,4,Old,4.4228101,0
29,Very high,5,Old,3.1642408,0
29,Very high,2,Old,4.6446881,0
29,Very high,3,Old,3.3697658,0
30,High,6,Old,3.1211579,0
30,Medium,2,Old,3.4763677,0
30,High,1,Old,2.0598052,0
30,High,3,Old,3.0942726,0
30,High,5,Old,3.9838736,0
30,Low,4,Old,3.0161026,0
30,Low,1,Old,3.4455161,0
30,Medium,3,Old,3.0600982,0
30,Very high,1,Old,2.2626336,0
30,High,2,Old,3.4391568,0
30,Medium,5,Old,3.0952032,0
30,High,4,Old,3.4677172,0
30,Low,2,Old,2.7101536,0
30,Very high,3,Old,3.0549009,0
30,Very high,3,Old,2.6716535,0
30,Low,1,Old,3.9595351,0
30,Medium,4,Old,3.3462663,0
30,Very high,4,Old,1.6975514,0
30,Low,1,Old,3.6081655,0
30,Medium,1,Old,2.5777678,0
30,High,4,Old,3.349535,0
30,Medium,1,Old,4.2326283,0
30,Low,1,Old,3.6549668,0
30,Low,4,Old,3.3300765,0
30,Medium,1,Old,2.7582674,0
30,Medium,5,Old,3.1325989,0
30,Medium,4,Old,3.2226627,0
30,Low,2,Old,2.7972484,0
30,Low,6,Old,2.7693958,0
30,High,1,Old,3.5353918,0
30,Very high,7,Old,2.1837065,0
30,Very high,1,Old,2.0882845,0
30,Low,4,Old,1.8837167,0
30,Low,1,Old,2.8057392,0
30,Medium,1,Old,2.8535912,0
30,Very high,5,Old,3.2281041,0
30,Low,5,Old,2.4999287,0
30,Low,3,Old,2.4652672,0
30,High,3,Old,3.0941782,0
30,Low,7,Old,3.1459055,0
30,Medium,7,Old,2.8910441,0
30,High,6,Old,3.2568083,0
30,Low,5,Old,3.7245352,0
30,Very high,4,Old,2.2235291,0
30,Medium,7,Old,2.7679715,0
30,Medium,6,Old,3.4455016,0
30,Very high,5,Old,2.4980378,0
30,Low,7,Old,2.6303186,0
30,Very high,1,Old,2.8917444,0
30,Low,6,Old,3.1167383,0
30,Medium,5,Old,3.219301,0
30,Low,2,Old,3.6037807,0
30,Medium,1,Old,3.3328657,0
30,High,1,Old,3.4528756,0
30,Very high,1,Old,2.418433,0
30,Medium,6,Old,2.6441405,0
30,Medium,2,Old,3.2283006,0
30,Medium,1,Old,3.2609954,0
30,High,7,Old,2.5117421,0
30,Medium,2,Old,2.6756361,0
30,Medium,3,Old,3.7431195,0
30,Low,3,Old,3.3466027,0
30,Medium,3,Old,2.8845115,0
30,Medium,5,Old,3.0876608,0
30,High,2,Old,4.3944674,0
30,Medium,2,Old,3.4525788,0
30,Very high,2,Old,2.3830094,0
30,Very high,6,Old,2.2552614,0
30,Very high,6,Old,2.382755,0
30,Low,6,Old,2.6736796,0
30,Low,7,Old,2.5803475,0
30,Low,3,Old,3.0377071,0
30,Medium,4,Old,4.0044966,0
30,Low,1,Old,2.7215586,0
30,Low,5,Old,2.3837225,0
30,Medium,6,Old,2.5837283,0
30,Medium,6,Old,3.455884,0
30,Very high,2,Old,2.2368958,0
30,Medium,4,Old,2.5161257,0
30,High,5,Old,3.4366734,0
30,Medium,1,Old,3.3227479,0
30,Medium,3,Old,3.5084772,0
30,High,1,Old,3.2052844,0
30,High,7,Old,3.0785856,0
30,Very high,7,Old,2.8996215,0
30,Medium,1,Old,2.6602795,0
30,Medium,7,Old,3.1596391,0
30,Medium,7,Old,2.7909017,0
31,High,3,Old,4.7169189,0
31,Very high,2,Old,2.7477863,0
31,Medium,3,Old,2.8844008,0
31,Very high,7,Old,2.7926478,0
31,High,5,Old,3.6555097,0
31,Very high,6,Old,3.0340745,0
31,Medium,5,Old,4.4967647,0
31,Low,5,Old,4.0979333,0
31,High,5,Old,5.209754,0
31,Very high,1,Old,3.7580945,0
31,High,1,Old,3.027158,0
31,High,6,Old,3.5466812,0
31,Very high,4,Old,3.0082567,0
31,Medium,2,Old,2.4446516,0
31,High,1,Old,3.8855331,0
31,Very high,5,Old,2.7779596,0
31,Low,1,Old,3.7782841,0
31,High,7,Old,2.9889772,0
31,Medium,3,Old,3.9155324,0
31,Low,4,Old,3.1222932,0
31,Medium,6,Old,4.384377,0
31,Medium,2,Old,1.8980566,0
31,High,1,Old,3.9634635,0
31,Medium,2,Old,3.6846111,0
31,Low,1,Old,2.9787462,0
31,Medium,5,Old,3.8194609,0
31,Very high,5,Old,3.8769817,0
31,Very high,4,Old,4.3347111,0
31,High,3,Old,2.4606373,0
31,High,2,Old,5.3371396,0
31,Medium,7,Old,4.0979633,0
31,Medium,6,Old,2.5161397,0
31,High,2,Old,3.3104529,0
31,High,6,Old,4.6682849,0
31,High,5,Old,4.8100495,0
31,Low,1,Old,4.1312985,0
31,High,3,Old,3.7918034,0
31,High,7,Old,.92597234,0
31,Very high,3,Old,3.9895072,0
31,High,4,Old,2.0732224,0
31,Low,1,Old,3.4865909,0
31,Medium,2,Old,3.6682498,0
31,High,7,Old,4.9010053,0
31,Low,2,Old,4.4196234,0
31,High,5,Old,3.8570695,0
31,Very high,1,Old,3.8115077,0
31,Medium,6,Old,3.746805,0
31,Medium,4,Old,3.5835397,0
31,Medium,1,Old,3.6650372,0
31,Very high,1,Old,3.0087643,0
31,Medium,1,Old,4.1298571,0
31,Low,6,Old,4.3874898,0
31,High,1,Old,3.4396491,0
31,Very high,1,Old,3.1572392,0
31,High,3,Old,5.6975069,0
31,Low,5,Old,3.3652124,0
31,High,3,Old,3.7103856,0
31,High,1,Old,4.9282346,0
31,High,3,Old,4.1149659,0
31,High,7,Old,4.0270538,0
31,Medium,2,Old,3.9504175,0
31,Medium,3,Old,4.0356627,0
31,High,4,Old,5.0845761,0
31,Medium,6,Old,3.7786658,0
31,High,1,Old,3.6340301,0
31,Medium,1,Old,4.027266,0
31,High,6,Old,4.7714224,0
31,Medium,1,Old,3.9917216,0
31,Very high,5,Old,3.0907226,0
31,Medium,4,Old,4.1975245,0
31,Medium,1,Old,2.6893129,0
31,High,2,Old,3.7045112,0
31,Very high,2,Old,3.6428175,0
31,Medium,4,Old,2.5273314,0
31,High,4,Old,3.6952586,0
31,High,5,Old,2.510155,0
31,High,4,Old,4.2354097,0
31,Very high,6,Old,3.5857341,0
31,High,1,Old,6.0624542,0
31,Medium,1,Old,3.0687902,0
31,Medium,5,Old,4.4915314,0
31,High,1,Old,2.9496429,0
31,High,3,Old,3.6731989,0
31,Very high,1,Old,3.5081317,0
31,High,1,Old,3.4839811,0
31,High,4,Old,3.1216376,0
31,Low,2,Old,3.1256449,0
31,High,6,Old,5.0486197,0
31,Low,1,Old,3.7845201,0
31,High,1,Old,4.1196804,0
31,High,6,Old,2.876709,0
31,Medium,1,Old,4.1099477,0
31,Medium,7,Old,2.6564364,0
31,Low,7,Old,2.6193166,0
31,High,2,Old,3.2567575,0
31,Very high,5,Old,4.2476544,0
31,High,6,Old,2.8822339,0
31,High,6,Old,3.6905017,0
31,Very high,6,Old,4.4573431,0
31,High,1,Old,5.8173575,0
31,High,2,Old,3.1505241,0
31,High,1,Old,3.3569629,0
31,Very high,2,Old,4.1221862,0
31,Very high,3,Old,2.8537588,0
31,Medium,1,Old,3.0281608,0
31,Low,2,Old,3.3744698,0
31,Medium,1,Old,3.4567292,0
31,High,2,Old,3.800267,0
31,High,1,Old,4.0322809,0
31,Very high,7,Old,3.4203207,0
31,High,4,Old,3.0298009,0
31,Medium,5,Old,2.6573105,0
31,High,5,Old,3.3975537,0
31,Medium,3,Old,3.9850764,0
31,Medium,1,Old,2.538872,0
31,Very high,6,Old,4.3103671,0
31,Very high,3,Old,2.3377805,0
31,High,7,Old,3.9562213,0
31,High,5,Old,4.1427293,0
31,High,7,Old,2.9899056,0
31,Very high,7,Old,4.4479656,0
31,Medium,4,Old,4.012557,0
31,High,4,Old,4.1300077,0
31,Medium,2,Old,4.7832847,0
31,Medium,1,Old,3.3553569,0
31,Medium,5,Old,3.6015303,0
31,High,7,Old,4.2913594,0
31,Medium,7,Old,3.8556669,0
31,Medium,1,Old,4.6749682,0
31,High,2,Old,4.26158,0
31,Low,6,Old,3.6790466,0
31,Medium,4,Old,4.1937771,0
31,High,2,Old,5.875082,0
31,High,1,Old,2.9647675,0
31,High,7,Old,4.1907377,0
31,High,6,Old,2.1930196,0
31,Very high,3,Old,4.2215929,0
31,Medium,3,Old,3.6118908,0
31,Very high,4,Old,2.2937057,0
31,Low,3,Old,2.4893117,0
31,Low,5,Old,3.5644236,0
31,Low,4,Old,3.8578258,0
31,Medium,7,Old,3.7863421,0
31,Medium,5,Old,2.5957119,0
31,High,5,Old,2.6699748,0
31,Medium,7,Old,4.3744707,0
31,Low,3,Old,4.3530736,0
31,Low,6,Old,4.1611228,0
31,High,4,Old,3.8164799,0
31,Very high,4,Old,4.2610755,0
31,Very high,1,Old,3.6414835,0
31,Low,4,Old,3.0283165,0
31,Very high,1,Old,3.1353493,0
31,Low,7,Old,4.114327,0
31,High,1,Old,4.1556888,0
31,Low,1,Old,3.4342532,0
31,Medium,3,Old,3.5026002,0
31,Medium,4,Old,3.6720886,0
31,Very high,1,Old,4.2319059,0
31,Low,3,Old,3.348068,0
31,Medium,7,Old,2.5051341,0
31,High,1,Old,4.1698442,0
31,Medium,6,Old,3.7875266,0
31,Low,7,Old,4.2679977,0
31,Medium,6,Old,4.4257307,0
31,High,3,Old,4.3321714,0
31,Very high,2,Old,2.1723063,0
31,Very high,7,Old,3.859762,0
32,Medium,4,Old,2.6777475,0
32,Medium,2,Old,2.7831662,0
32,Very high,1,Old,3.7248094,0
32,Medium,1,Old,3.0308995,0
32,Very high,6,Old,2.5805337,0
32,Low,1,Old,2.0232244,0
32,Medium,1,Old,2.5145819,0
32,Low,5,Old,3.1741564,0
32,Very high,4,Old,2.3982847,0
32,Low,5,Old,2.4855995,0
32,Medium,5,Old,2.6217673,0
32,High,3,Old,2.7005472,0
32,High,4,Old,2.3611889,0
32,Very high,5,Old,3.0766428,0
32,Very high,5,Old,2.7833831,0
32,High,1,Old,2.2772586,0
32,Very high,1,Old,2.8471868,0
32,Medium,7,Old,3.0238471,0
32,Medium,5,Old,2.4675436,0
32,Very high,1,Old,2.4225099,0
32,Low,6,Old,3.2376211,0
32,Low,2,Old,2.3497517,0
32,Low,1,Old,2.288096,0
32,High,7,Old,3.6663811,0
32,Low,6,Old,2.2790751,0
32,Very high,3,Old,2.2416317,0
32,High,1,Old,2.1669216,0
32,Low,7,Old,3.3550031,0
32,Low,3,Old,2.2923877,0
32,Medium,7,Old,3.4203517,0
32,Medium,6,Old,3.1336379,0
32,Very high,5,Old,2.4116967,0
32,Medium,2,Old,3.5631135,0
32,High,1,Old,3.7143075,0
32,Medium,2,Old,3.2647307,0
32,High,3,Old,2.5314639,0
32,Medium,5,Old,3.2722747,0
32,Low,3,Old,3.1380181,0
32,Medium,4,Old,2.9820333,0
32,Medium,1,Old,3.6121044,0
32,Low,3,Old,3.0298615,0
32,Very high,1,Old,2.9181819,0
32,Medium,1,Old,2.1769083,0
32,High,7,Old,2.3049741,0
32,Medium,3,Old,2.1815739,0
32,Very high,3,Old,2.4007912,0
32,Medium,7,Old,3.1630206,0
32,Medium,3,Old,2.486491,0
32,Low,1,Old,2.2373588,0
32,Medium,5,Old,3.5224841,0
32,Medium,5,Old,3.5109317,0
32,Low,7,Old,3.566905,0
32,Medium,6,Old,2.3190465,0
32,Very high,1,Old,2.4240301,0
32,Very high,6,Old,2.6770701,0
32,Medium,3,Old,2.6542192,0
32,Low,5,Old,3.1485519,0
32,High,1,Old,2.0384462,0
32,Medium,7,Old,2.8206644,0
32,Very high,7,Old,3.8885076,0
32,Medium,1,Old,3.3500192,0
32,Very high,6,Old,4.0299501,0
32,Medium,5,Old,4.2431884,0
32,Low,2,Old,3.1885564,0
32,Medium,4,Old,4.1710262,0
32,Medium,4,Old,2.7447116,0
32,Medium,4,Old,2.2904308,0
32,Medium,2,Old,3.0455861,0
32,Low,6,Old,3.057816,0
32,High,2,Old,2.6446962,0
32,Medium,6,Old,2.3050592,0
32,Medium,2,Old,3.4635694,0
32,Very high,2,Old,1.9875374,0
32,Medium,4,Old,2.5055537,0
32,Very high,4,Old,2.6232805,0
32,Very high,7,Old,3.2729299,0
32,Low,1,Old,2.1903393,0
32,High,2,Old,1.8632234,0
32,Very high,4,Old,3.2629192,0
32,Medium,1,Old,3.1800003,0
32,High,6,Old,1.8619736,0
32,Very high,2,Old,3.399894,0
32,Very high,7,Old,3.5302258,0
32,Medium,1,Old,2.1198997,0
32,Very high,3,Old,2.3104708,0
32,Very high,6,Old,2.194416,0
32,Medium,4,Old,2.9459176,0
32,Low,4,Old,1.9499333,0
32,Low,4,Old,2.2038109,0
32,Low,4,Old,3.1637461,0
32,Very high,4,Old,3.9684031,0
32,High,1,Old,2.4439707,0
32,Medium,1,Old,2.8618431,0
32,Medium,6,Old,2.5837264,0
32,High,7,Old,3.608191,0
32,Medium,3,Old,1.6866049,0
32,High,7,Old,3.0909822,0
32,Very high,7,Old,1.7904447,0
32,Very high,3,Old,3.1943753,0
32,High,1,Old,3.3627379,0
32,High,2,Old,3.501363,0
32,Medium,1,Old,2.5770149,0
32,Medium,7,Old,2.781996,0
32,Low,1,Old,2.0614502,0
32,Low,2,Old,2.6154959,0
32,Medium,1,Old,2.5148952,0
32,Medium,7,Old,2.7988536,0
32,High,5,Old,2.8493383,0
32,Very high,1,Old,3.8175681,0
32,Medium,2,Old,3.2607229,0
32,Very high,5,Old,3.0089178,0
32,Very high,2,Old,2.0588925,0
32,Medium,3,Old,3.3582323,0
32,Very high,2,Old,3.5257499,0
32,High,4,Old,2.862509,0
32,Medium,2,Old,2.8847034,0
32,Medium,5,Old,2.681694,0
32,Low,1,Old,3.47824,0
32,Medium,6,Old,3.051244,0
32,Medium,6,Old,2.621455,0
32,High,4,Old,3.1893477,0
32,High,6,Old,3.4234183,0
32,Medium,1,Old,2.696358,0
32,Medium,1,Old,3.1223269,0
32,Medium,1,Old,3.2090349,0
32,High,1,Old,3.3555741,0
32,Very high,6,Old,2.9574182,0
32,Medium,6,Old,2.3967927,0
32,High,4,Old,2.7826014,0
32,Medium,3,Old,3.2435813,0
32,Medium,1,Old,1.8531358,0
32,Medium,5,Old,3.4907262,0
32,High,6,Old,2.869117,0
32,Very high,5,Old,3.1759074,0
32,High,6,Old,2.5523562,0
32,Very high,2,Old,3.1057642,0
32,Very high,4,Old,2.0203228,0
32,High,1,Old,1.6122495,0
32,Medium,1,Old,2.759043,0
32,Medium,6,Old,3.7062805,0
32,Medium,2,Old,2.9262764,0
32,Medium,4,Old,3.420511,0
32,High,5,Old,2.8071668,0
32,Medium,3,Old,3.4422052,0
32,Medium,7,Old,2.624578,0
32,Very high,1,Old,3.0274918,0
32,High,5,Old,3.0050249,0
32,Very high,1,Old,2.7284098,0
32,High,5,Old,2.7346504,0
32,Medium,3,Old,2.7425451,0
32,Medium,7,Old,2.9863021,0
32,Low,7,Old,3.3144462,0
32,High,3,Old,3.6308625,0
32,Very high,3,Old,2.3688686,0
32,High,2,Old,2.3464837,0
32,Very high,7,Old,3.1611018,0
32,High,3,Old,2.3653238,0
32,Medium,1,Old,2.8910804,0
32,Very high,1,Old,2.7650111,0
32,Very high,1,Old,2.2451222,0
33,Medium,2,Old,3.2288547,0
33,Low,4,Old,2.9500799,0
33,Medium,7,Old,3.0247278,0
33,Low,2,Old,2.7487216,0
33,High,4,Old,2.2992775,0
33,Medium,7,Old,2.5675237,0
33,Medium,4,Old,2.9355576,0
33,Low,6,Old,2.8737035,0
33,Low,3,Old,3.5160794,0
33,High,1,Old,2.6331878,0
33,Very high,3,Old,2.9067645,0
33,Low,4,Old,2.8160334,0
33,Medium,6,Old,2.5712662,0
33,Very high,7,Old,1.7894027,0
33,High,3,Old,2.708365,0
33,Medium,5,Old,2.9626846,0
33,Very high,7,Old,2.9899461,0
33,Very high,7,Old,2.6906905,0
33,High,1,Old,2.6331892,0
33,High,1,Old,3.159863,0
33,Low,4,Old,2.4897215,0
33,Low,3,Old,2.7825422,0
33,Medium,2,Old,2.6392198,0
33,Very high,6,Old,2.0229766,0
33,Medium,6,Old,2.3780816,0
33,Very high,4,Old,2.5901697,0
33,High,1,Old,2.3877997,0
33,Medium,3,Old,2.2907274,0
33,Medium,4,Old,2.9808028,0
33,Very high,4,Old,3.631057,0
33,Medium,5,Old,2.4104946,0
33,Very high,3,Old,3.2568254,0
33,High,2,Old,2.6491866,0
33,Very high,1,Old,3.2966559,0
33,Very high,1,Old,2.8984468,0
33,Very high,5,Old,2.8650882,0
33,Medium,5,Old,2.4752262,0
33,Very high,6,Old,2.810636,0
33,High,3,Old,2.8601933,0
33,Medium,2,Old,2.6606731,0
33,Medium,1,Old,2.4858274,0
33,Very high,6,Old,2.4209874,0
33,Medium,5,Old,2.3555925,0
33,High,2,Old,2.6825912,0
33,High,1,Old,2.9167612,0
33,Low,7,Old,2.3353753,0
33,High,1,Old,1.804177,0
33,High,6,Old,2.7908678,0
33,High,6,Old,2.9017651,0
33,High,5,Old,2.3816104,0
33,Medium,5,Old,2.4474301,0
33,High,5,Old,2.9606369,0
33,Medium,7,Old,2.5562851,0
33,High,1,Old,2.2719605,0
33,Very high,2,Old,2.6461117,0
33,Low,7,Old,2.2296693,0
33,Low,5,Old,3.084388,0
33,Very high,4,Old,1.3383659,0
33,Low,4,Old,2.5588517,0
33,Very high,4,Old,2.0221114,0
33,Very high,1,Old,2.7412219,0
33,High,2,Old,3.4329221,0
33,Medium,1,Old,2.4435179,0
33,Low,1,Old,3.110178,0
33,Very high,7,Old,2.2325716,0
33,High,7,Old,3.3835084,0
33,Very high,1,Old,2.6159921,0
33,Very high,5,Old,2.2768557,0
33,Low,1,Old,2.9047246,0
33,Medium,1,Old,2.520597,0
33,Medium,3,Old,2.6457713,0
33,Medium,1,Old,2.5583596,0
33,High,4,Old,2.7152193,0
33,Low,6,Old,3.1376705,0
33,Low,3,Old,1.359084,0
33,Very high,6,Old,2.9024699,0
33,High,6,Old,2.29566,0
33,Low,2,Old,2.819931,0
33,Medium,3,Old,3.8263586,0
33,Medium,4,Old,2.7290976,0
33,Medium,3,Old,3.3518548,0
33,High,4,Old,2.8256016,0
33,Very high,7,Old,3.1994023,0
33,Very high,2,Old,2.8320835,0
33,Medium,1,Old,2.7855437,0
33,Very high,1,Old,2.4841297,0
33,High,5,Old,3.2152407,0
33,High,3,Old,1.917372,0
33,Very high,1,Old,2.9217975,0
33,Low,3,Old,3.2739077,0
33,Very high,3,Old,2.7306874,0
33,High,1,Old,2.2671876,0
33,Very high,2,Old,2.5248778,0
33,High,3,Old,2.6035278,0
33,High,1,Old,2.2811515,0
33,Low,1,Old,2.3858309,0
33,High,4,Old,2.4431148,0
33,Very high,6,Old,1.9453516,0
33,High,5,Old,2.687465,0
33,High,1,Old,2.93681,0
33,Very high,3,Old,2.5197558,0
33,Medium,4,Old,2.520381,0
33,Very high,2,Old,1.9949552,0
33,Low,1,Old,2.5256057,0
33,High,7,Old,2.0423572,0
33,Very high,2,Old,3.1026278,0
33,High,7,Old,3.3476448,0
33,Medium,1,Old,1.7846228,0
33,Medium,1,Old,2.3776138,0
33,Low,1,Old,3.3670847,0
33,Very high,5,Old,2.6613767,0
33,Very high,5,Old,3.1109686,0
33,Very high,5,Old,3.1162195,0
33,Medium,6,Old,3.0684166,0
33,Low,6,Old,1.7390596,0
33,High,7,Old,2.7633991,0
33,Very high,2,Old,2.8770914,0
33,High,4,Old,3.3670609,0
33,High,5,Old,2.3661182,0
33,High,4,Old,2.5840526,0
33,High,2,Old,2.8475418,0
33,Medium,3,Old,2.2522027,0
33,High,2,Old,2.7390049,0
33,Medium,6,Old,3.0396464,0
33,Low,7,Old,1.9284861,0
33,Very high,1,Old,3.9483414,0
33,Low,7,Old,3.5147684,0
33,Medium,2,Old,2.2063055,0
33,Medium,7,Old,3.0712361,0
33,Medium,7,Old,2.1308219,0
33,Low,1,Old,2.0118775,0
33,Very high,1,Old,2.5761125,0
33,Low,2,Old,3.0060546,0
33,Medium,1,Old,2.3867421,0
33,Low,2,Old,1.876238,0
33,Low,5,Old,3.2262979,0
33,Very high,5,Old,2.94432,0
33,Low,1,Old,2.94788,0
33,High,1,Old,2.5490406,0
33,Very high,3,Old,1.948222,0
33,High,1,Old,2.8350084,0
33,Very high,3,Old,3.1515081,0
33,Medium,1,Old,3.3028662,0
33,Low,1,Old,3.7465611,0
33,High,3,Old,3.40834,0
33,High,7,Old,2.8461094,0
33,Very high,1,Old,3.1734879,0
33,Very high,7,Old,3.6081254,0
33,Medium,2,Old,3.0772491,0
33,Very high,6,Old,3.5223227,0
33,Very high,1,Old,3.3036571,0
33,High,6,Old,3.2757349,0
33,Very high,4,Old,3.57723,0
33,Medium,1,Old,2.4310219,0
33,High,7,Old,2.8597667,0
33,High,6,Old,2.9844387,0
33,Low,5,Old,2.3147163,0
33,Low,5,Old,3.0901947,0
33,High,5,Old,2.5602477,0
33,Very high,4,Old,2.2575102,0
33,High,3,Old,2.610276,0
33,High,2,Old,2.4561963,0
33,Medium,4,Old,2.6515305,0
33,High,6,Old,2.1531005,0
33,Low,6,Old,2.7223351,0
33,Very high,1,Old,2.5509427,0
33,Very high,1,Old,2.8553276,0
33,Medium,6,Old,2.6961668,0
34,Low,1,Old,3.4546223,0
34,High,5,Old,2.4617836,0
34,Low,1,Old,4.246274,0
34,Medium,2,Old,4.1557431,0
34,High,6,Old,1.806021,0
34,Low,7,Old,3.5712242,0
34,Low,1,Old,1.9773098,0
34,Very high,3,Old,3.5721555,0
34,Medium,1,Old,3.4927905,0
34,Low,5,Old,3.620997,0
34,Low,5,Old,3.6265645,0
34,Medium,3,Old,3.934371,0
34,High,3,Old,2.3807521,0
34,Low,3,Old,3.8620367,0
34,Low,3,Old,2.1080861,0
34,Low,3,Old,3.2535975,0
34,Medium,3,Old,4.4294276,0
34,Very high,5,Old,3.4460847,0
34,Very high,5,Old,3.1098063,0
34,Medium,1,Old,2.8965564,0
34,High,1,Old,2.8714356,0
34,Medium,5,Old,2.8458071,0
34,Very high,1,Old,2.4008749,0
34,Very high,1,Old,3.3728313,0
34,Low,6,Old,3.3119369,0
34,High,3,Old,1.9237152,0
34,Low,3,Old,2.7920473,0
34,Very high,3,Old,3.6580327,0
34,Medium,1,Old,2.2384977,0
34,Medium,6,Old,2.6424105,0
34,Very high,6,Old,2.9607928,0
34,High,1,Old,2.9131596,0
34,Low,6,Old,2.2714672,0
34,Medium,6,Old,3.1623459,0
34,Low,1,Old,3.4025903,0
34,Low,1,Old,2.8781075,0
34,Medium,3,Old,3.0908885,0
34,Medium,6,Old,2.0142624,0
34,Low,6,Old,3.7090466,0
34,Low,3,Old,3.1375744,0
34,High,1,Old,2.8145697,0
34,High,3,Old,3.4338369,0
34,Low,1,Old,1.9153825,0
34,Medium,6,Old,3.5662785,0
34,High,1,Old,3.4991612,0
34,Low,6,Old,3.091862,0
34,Low,7,Old,3.8964186,0
34,Low,7,Old,3.4919245,0
34,Low,1,Old,3.6281526,0
34,Medium,1,Old,3.5867138,0
34,Low,6,Old,2.4561512,0
34,Medium,7,Old,2.8560634,0
34,Low,3,Old,2.7266769,0
34,Low,3,Old,3.9277191,0
34,Medium,3,Old,3.1591492,0
34,Very high,1,Old,3.223233,0
34,High,7,Old,2.4493666,0
34,Low,3,Old,3.3687847,0
34,Medium,6,Old,3.1808414,0
34,Low,6,Old,3.353941,0
34,Low,3,Old,2.4716983,0
34,Very high,4,Old,3.2816517,0
34,Low,2,Old,2.8484192,0
34,Low,1,Old,3.2039514,0
34,High,4,Old,2.6294069,0
34,Low,2,Old,2.7872875,0
34,Medium,6,Old,3.0441077,0
34,Low,4,Old,3.316678,0
34,Medium,4,Old,4.0924482,0
34,Low,7,Old,3.8041859,0
34,Low,4,Old,3.8781013,0
34,Low,1,Old,4.3157868,0
34,Very high,6,Old,3.0741594,0
34,Low,2,Old,2.9087884,0
34,High,4,Old,2.7684841,0
34,High,2,Old,3.2694063,0
34,Low,7,Old,3.6967075,0
34,Low,1,Old,3.9546995,0
34,Low,1,Old,3.3580215,0
34,Low,2,Old,2.3255301,0
34,Low,4,Old,2.5772903,0
34,Medium,2,Old,2.7582033,0
34,High,4,Old,3.3037736,0
34,Very high,2,Old,3.7452984,0
34,Very high,7,Old,3.4144075,0
34,Medium,4,Old,2.4694312,0
34,Low,4,Old,3.5951378,0
34,Low,4,Old,2.9417636,0
34,Low,2,Old,3.2120976,0
34,Medium,1,Old,4.0643659,0
34,High,4,Old,1.2865828,0
34,Very high,4,Old,2.8788624,0
34,Very high,4,Old,4.8729649,0
34,Very high,7,Old,2.8725562,0
34,Very high,1,Old,4.2769094,0
34,Very high,1,Old,3.4468572,0
34,Medium,2,Old,3.1867895,0
34,Medium,4,Old,2.7660325,0
34,High,3,Old,3.0141034,0
34,High,7,Old,3.4407661,0
34,Low,4,Old,3.2080016,0
34,Medium,2,Old,3.6873705,0
34,Low,6,Old,4.2893305,0
34,Low,1,Old,2.058038,0
34,Medium,4,Old,2.4104965,0
34,Medium,5,Old,3.0297823,0
34,Low,1,Old,3.6468747,0
34,High,6,Old,2.1468654,0
34,High,1,Old,3.471375,0
34,Low,5,Old,2.3129339,0
34,Medium,2,Old,2.7071691,0
34,Medium,4,Old,4.2086492,0
34,Low,2,Old,3.4874225,0
34,Medium,4,Old,3.5716398,0
34,Low,5,Old,3.1082418,0
34,Medium,7,Old,2.2537696,0
